ID,Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Segmentation,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7,AgeGroup,HighSpender
464613,0,0,-0.5069,1,-0.7787,0,0.1115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467515,1,1,-0.9264,1,-0.7787,1,-0.5821,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
463429,0,0,-0.9264,1,1.478,0,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464024,1,0,-1.4058,0,-0.7787,0,1.4988,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
460691,0,0,-0.9863,0,1.8004,0,-1.2758,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
461825,0,0,0.7516,0,-0.4563,0,-1.2758,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
467271,1,1,0.0924,1,0.5108,1,0.8052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465634,1,0,-1.1061,1,-0.4563,0,0.8052,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
464801,1,0,-0.2072,0,-0.4563,0,-1.2758,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
459429,0,1,-1.1061,1,-0.4563,0,-0.5821,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
459888,0,1,1.8303,0,-0.4563,2,-0.5821,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
463467,0,0,-1.226,0,-0.7787,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
462036,0,1,1.4108,1,-0.7787,2,-0.5821,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
461282,1,0,-1.3458,0,-0.7787,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
460448,0,0,-0.3271,1,2.1228,0,-1.2758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
464464,1,0,-0.9264,0,-0.7787,0,0.8052,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
462410,0,0,-0.6866,0,-0.4563,0,1.4988,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
467252,0,0,-0.6267,1,-0.7787,0,0.8052,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
459756,0,1,0.7516,0,-0.4563,2,0.8052,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1
463789,0,1,0.5718,1,-0.4563,0,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466947,1,1,0.8115,0,-0.4563,2,1.4988,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
464150,0,1,0.9314,1,-0.7787,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
465693,0,1,-1.1061,1,-0.4563,2,0.8052,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
461670,1,1,0.9314,1,-0.7787,1,2.1924,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
466768,0,1,-0.4469,1,-0.7787,0,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461550,1,1,-0.387,1,1.478,0,-0.5821,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
462438,1,0,-1.2859,0,-0.4563,0,0.1115,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
460704,1,1,-0.0274,1,-0.4563,0,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464884,1,1,-0.1473,1,-0.4563,0,-0.5821,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
467050,0,0,-1.3458,0,-0.7787,0,1.4988,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
460738,0,0,0.3321,0,-0.4563,0,0.1115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
466176,1,0,-0.3271,1,1.8004,0,-1.2758,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
459488,1,1,0.2123,0,-0.4563,1,0.8052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467773,1,1,1.5906,1,-0.4563,2,0.1115,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
465425,0,0,-0.7466,0,-0.4563,0,0.8052,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462318,0,1,2.3097,0,-0.7787,1,-0.5821,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
466078,0,1,0.452,0,-0.4563,0,-1.2758,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
460792,0,0,-0.0874,0,2.4452,0,0.1115,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
460197,1,0,-0.3271,1,1.8004,0,0.1115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
459375,1,1,-1.5256,0,-0.7787,2,0.8052,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
463862,1,1,0.392,1,1.1556,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460144,0,0,0.1523,1,-0.4563,0,0.1115,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
462721,0,1,1.7104,0,-0.4563,2,0.1115,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
459637,0,0,-0.6267,0,-0.4563,0,0.8052,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465809,0,0,-1.1061,0,-0.4563,0,2.8861,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
466915,0,1,1.8902,0,-0.1339,2,-0.5821,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1
467343,1,0,1.7104,1,-0.4563,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
466268,0,1,1.7104,1,-0.7787,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
464868,1,1,-0.4469,1,1.1556,0,2.1924,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
464038,1,1,-0.2072,1,-0.4563,0,-0.5821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460176,0,0,-0.9264,1,-0.7787,0,0.8052,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
462161,0,0,-0.9264,1,-0.7787,0,0.1115,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464841,1,1,-1.4657,0,-0.7787,2,0.1115,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
464893,1,1,-0.0274,1,-0.7787,0,-0.5821,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
464443,0,1,-0.5069,1,-0.4563,1,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467619,1,1,1.2909,1,-0.4563,2,-0.5821,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
465974,1,1,0.5119,1,1.478,2,0.8052,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
462075,0,0,-0.2072,1,-0.4563,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
459494,0,1,1.5307,0,2.1228,0,0.1115,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
466921,0,0,-1.2859,0,0.1885,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
463544,1,1,0.2123,1,-0.4563,1,0.8052,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
461167,1,1,-0.8664,1,-0.4563,2,-0.5821,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
467364,1,1,0.1523,1,-0.4563,1,0.1115,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
462408,1,0,-0.6866,1,-0.4563,0,-0.5821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466224,0,0,-0.3271,1,-0.7787,0,-1.2758,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
465151,1,1,0.9314,1,-0.7787,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
467216,0,0,-1.0462,1,-0.4563,0,-1.2758,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
460586,1,0,-1.0462,1,-0.4563,0,-0.5821,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
461197,1,0,-0.9264,0,-0.7787,0,-1.2758,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
462776,0,1,0.5718,1,-0.4563,1,0.1115,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465058,0,0,-0.0274,1,-0.4563,0,-1.2758,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
464088,1,0,-0.9863,0,-0.4563,0,0.1115,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459471,0,0,-0.6866,0,-0.4563,0,2.8861,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464695,1,0,-1.0462,0,-0.7787,0,0.8052,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
462331,0,0,-0.7466,0,-0.7787,0,-0.5821,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
466523,1,1,-0.2672,1,-0.4563,2,0.1115,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
465337,0,1,-0.0274,0,-0.4563,0,0.1115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
460834,1,1,-1.1061,0,-0.4563,0,-0.5821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466824,1,1,-0.2072,1,0.1885,2,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
461607,0,1,-0.2072,1,1.478,1,-0.5821,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
465091,1,1,1.1711,1,-0.4563,1,0.1115,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
459532,0,1,-0.9863,1,-0.4563,0,-0.5821,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
466999,1,0,-0.9863,1,-0.4563,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
466597,0,0,-1.4657,0,-0.4563,0,-0.5821,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
464075,0,1,2.5494,1,-0.7787,2,-0.5821,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
463394,1,1,-0.1473,1,-0.4563,2,-0.5821,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
462163,0,1,-0.9863,1,0.5108,1,-0.5821,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
463895,0,1,1.5906,0,-0.7787,1,-0.5821,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
464767,0,1,0.5718,0,1.8004,1,0.8052,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
464763,0,1,0.3321,0,-0.4563,1,0.8052,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
460718,1,1,0.6917,0,0.1885,0,0.1115,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0
461989,0,1,0.8115,1,-0.7787,1,0.8052,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0
466374,1,1,2.3696,0,-0.4563,0,-1.2758,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0
463738,1,1,-0.0274,0,-0.7787,2,0.8052,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
465967,1,1,-0.4469,0,1.1556,0,0.1115,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462260,1,1,1.8303,1,-0.7787,0,-0.5821,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
467234,0,0,-0.8065,0,-0.7787,0,0.8052,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
466573,0,0,-0.387,1,0.8332,0,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463229,0,0,-1.2859,0,-0.7787,0,-1.2758,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
459768,1,0,-1.4657,0,-0.7787,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
462541,1,1,1.5906,1,0.5108,2,-0.5821,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1
467714,1,1,2.6393,1,2.4452,0,-1.2758,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
467730,1,0,-1.5256,0,-0.4563,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
459474,1,0,-1.1061,1,1.1556,0,-1.2758,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
460093,0,0,0.0924,1,0.5108,0,-1.2758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
467865,0,0,-0.5069,1,0.1885,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
465758,0,1,-0.387,0,1.478,0,-1.2758,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
464184,0,1,-0.2672,0,0.5108,1,-0.5821,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462618,0,0,-0.6866,1,-0.4563,0,1.4988,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
464226,0,1,1.1112,1,-0.1339,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
465432,0,1,0.8715,1,-0.7787,1,0.8052,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0
464087,0,0,-0.6866,0,-0.4563,0,0.8052,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466627,1,0,-1.1061,0,-0.7787,0,1.4988,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
467380,0,1,0.7516,1,-0.7787,1,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
465842,0,0,-0.4469,1,2.4452,0,-0.5821,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
464622,0,0,-0.8065,0,1.8004,0,0.1115,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
462083,1,0,-1.4657,0,-0.4563,0,1.4988,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
460910,1,0,-0.9863,1,-0.7787,0,-0.5821,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
460255,0,0,-0.3271,1,2.4452,0,-1.2758,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460109,1,1,0.1523,1,1.8004,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464306,1,0,-0.8664,1,0.1885,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
466835,1,1,0.452,0,-0.4563,1,0.8052,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
465192,1,1,0.6917,0,-0.7787,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
463380,0,1,1.5307,1,-0.4563,0,-1.2758,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0
462391,0,0,-1.0462,0,-0.4563,0,2.8861,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
467086,0,1,2.3696,1,-0.7787,0,0.1115,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
460306,0,0,-0.2672,1,2.1228,0,-1.2758,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
460752,1,1,-0.5069,1,2.1228,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467264,1,1,-1.4657,0,-0.1339,2,1.4988,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
461646,0,1,0.9913,1,-0.4563,2,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
463570,1,1,-0.5069,1,-0.4563,1,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465277,0,0,0.5718,1,-0.4563,0,-1.2758,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467426,0,1,2.5494,0,-0.4563,0,0.1115,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
466258,0,0,-0.8664,0,-0.4563,0,0.1115,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
463719,0,0,-1.0462,0,-0.7787,0,-1.2758,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460032,1,0,-0.4469,1,1.8004,0,-1.2758,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465175,0,0,-1.2859,0,-0.7787,0,0.8052,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
466610,1,0,-1.4657,0,-0.7787,0,1.4988,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
459036,0,1,-1.4058,1,-0.4563,1,0.1115,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
464047,1,0,-0.0274,1,0.1885,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
459496,0,0,-0.0874,1,-0.4563,0,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
459997,1,0,-0.0274,1,-0.4563,0,-0.5821,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
463382,0,1,0.392,1,0.5108,2,0.1115,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
460967,1,0,-1.1061,1,-0.4563,0,-0.5821,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
465094,1,1,1.0512,0,-0.4563,2,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
461229,0,1,-0.9264,1,-0.7787,1,-0.5821,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
466442,1,0,-0.3271,1,-0.4563,0,-1.2758,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464527,1,0,-1.1061,0,2.4452,0,0.1115,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
463560,0,0,-1.5256,0,2.1228,0,1.4988,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
460011,1,1,-0.0274,1,-0.4563,1,1.4988,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
467207,0,0,-0.9863,1,1.8004,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465177,0,0,0.9913,1,-0.4563,0,-0.5821,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
467531,1,1,1.8902,1,-0.1339,0,-1.2758,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
465409,0,0,-0.7466,0,-0.4563,0,0.8052,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462842,1,0,-1.226,0,1.1556,0,0.8052,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
462124,1,0,-0.4469,1,1.8004,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466265,1,0,-0.8065,0,-0.4563,0,-1.2758,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
459789,1,1,0.7516,0,-0.4563,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
464223,0,1,0.5119,1,-0.1339,0,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460280,1,1,-0.2672,1,-0.7787,0,-1.2758,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
460331,0,0,-0.5069,0,0.8332,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461494,1,1,-0.6267,0,-0.7787,1,-0.5821,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460035,0,0,-1.1061,1,-0.7787,0,2.1924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
463812,0,1,-0.9863,1,-0.7787,1,-0.5821,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
465569,1,1,-0.5069,1,-0.4563,2,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
466333,0,1,-0.1473,1,-0.4563,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467668,0,1,0.3321,1,-0.4563,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
462723,0,1,0.1523,0,1.8004,1,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460909,0,0,-0.7466,0,-0.4563,0,-0.5821,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
467777,1,0,0.3321,1,-0.4563,0,-1.2758,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462404,0,0,-1.0462,1,2.1228,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461799,1,1,-0.0274,1,2.4452,2,-0.5821,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
459933,0,1,-0.8065,1,1.8004,0,0.8052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463717,0,1,1.5906,1,-0.4563,1,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
463652,0,0,-0.9264,1,-0.4563,0,-1.2758,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
462149,0,1,2.6393,0,0.1885,2,-1.2758,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
462769,0,1,-0.0874,0,1.1556,2,0.8052,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
465532,0,1,-0.387,1,1.1556,1,0.1115,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
462829,1,1,-0.8664,0,-0.4563,1,0.1115,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
459210,0,1,1.4707,1,-0.4563,2,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
464659,0,0,-1.1061,0,-0.4563,0,-1.2758,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
461411,1,0,-0.8664,0,-0.4563,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
467759,0,1,0.2722,1,-0.7787,0,-0.5821,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461475,0,1,0.452,1,-0.4563,1,0.1115,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462714,0,1,-0.2072,1,-0.4563,2,1.4988,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
466890,1,1,0.2123,1,-0.7787,1,2.1924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
462888,1,1,-0.2672,1,-0.4563,2,0.1115,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
467479,1,1,-0.5069,1,-0.4563,1,0.8052,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
466799,0,0,-1.4657,0,-0.1339,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
466557,0,0,-1.3458,0,1.478,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
460873,1,1,0.1523,1,-0.7787,1,0.1115,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
466776,1,1,2.5494,1,-0.7787,0,-1.2758,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
459462,1,1,1.3509,1,-0.7787,2,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
465727,1,0,-0.0874,0,-0.4563,0,1.4988,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
462348,0,1,1.7704,1,-0.4563,2,-0.5821,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
460941,1,1,1.7104,0,-0.4563,0,-1.2758,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
461629,1,1,0.5718,1,-0.7787,0,0.1115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
459907,0,1,-0.2672,1,1.8004,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467146,0,0,-0.9863,0,2.1228,0,-1.2758,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
460916,1,1,1.1711,0,-0.4563,1,0.1115,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
459196,0,0,-1.226,0,-0.4563,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
465444,0,0,-0.8065,1,-0.7787,0,0.8052,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
464186,0,1,-0.2672,1,0.8332,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466412,1,1,-1.0462,1,-0.4563,1,0.1115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459480,0,1,0.392,1,1.478,0,0.1115,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
467880,0,1,0.0924,1,-0.4563,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460216,0,0,1.1112,0,-0.1339,0,-1.2758,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
467941,0,0,-0.9863,1,-0.4563,0,0.1115,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
466090,1,1,0.8115,1,-0.4563,0,0.1115,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
462572,0,1,-0.8065,0,-0.4563,1,2.8861,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
467443,1,0,-0.6866,0,1.478,0,0.8052,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
462548,1,0,-1.5256,1,-0.4563,0,1.4988,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
459701,1,0,0.2123,0,0.1885,0,0.1115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
461139,0,0,-0.6866,1,0.5108,0,0.8052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
461115,0,1,-0.6866,0,0.8332,0,0.1115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459027,1,1,1.4108,1,-0.4563,1,0.8052,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
467340,0,1,2.0101,1,-0.7787,2,-0.5821,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
461410,1,1,2.1299,0,-0.7787,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
460857,1,0,-0.7466,0,-0.4563,0,-1.2758,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
464300,1,1,-0.0874,1,-0.7787,0,0.1115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
460532,0,0,-1.5256,0,-0.7787,0,2.1924,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
463287,1,1,0.392,1,-0.4563,1,0.8052,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
461392,1,1,1.6505,1,-0.7787,1,1.4988,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
